CharityID	RegistrationNumber	CategoryCode	IRSCode	EIN	Purpose	Name	InCareOF	Address1	Address2	City	State	Zip	Phone	PeriodBeginning	PeriodEnding	TotalRevenue	ProgramServiceExpense	ManagementExpense	FundRaisingExpense	TotalAssets
37053	36493	40	501(c)(3)	510565938	To increase the visibility and enhance the desirability of the produce industry as an employer of choice for individuals still in school; and to retain and to improve the knowledge, skills, career opportunities, and abilities of individuals already working in the produce industry.	Foundation for Fresh Produce by IFPA, Inc.		1500 Casho Mill Rd		Newark	DE	19711	3027387100	01/01/2024	12/31/2024	0.0000	1047730.0000	337263.0000	62354.0000	0.0000
37057	36497	602	501(c)(3)	202387645	To support other charitable organizations, particularly assisting children, families and communities in need throughout the United States.	Jimmie Johnson Foundation		370 E Maple Rd, Ste 300		Birmingham	MI	48009	7045861586	01/01/2024	12/31/2024	0.0000	290575.0000	109089.0000	96446.0000	0.0000
37058	36498	62	501(c)(3)	521792608	To create public awareness of the importance of the National Archives as a cultural resource in American democracy - a place where historians, seekers of justice, and private citizens can find evidence on which the truth is based	National Archives Foundation	ATTN: Kelly Myers c/o Labyrinth, Inc	812 N Prince St		Lancaster	PA	17603	2023575946	10/01/2023	09/30/2024	0.0000	9680450.0000	1230132.0000	1496707.0000	0.0000
37061	36501	205	501(c)(3)	203131269	To assist in innovation and education within cable and telecommunications engineering. To help promote research and information related to cable and telecommunication technology, and to help maintain a history and awareness of cable and telecommunications technology evolution	SCTE Foundation, Inc.		3890 Stable Court		Doylestown	PA	18902	6105947311	07/01/2023	06/30/2024	0.0000	81525.0000	180611.0000	526.0000	0.0000
37065	8410	7	501(c)(3)	205425511	To team people and resources to reach the world with the freeing power of Jesus Christ.	Jesus Frees Ministries		PO Box 5685		Bend	OR	97708	5413855034	01/01/2024	12/31/2024	183660.0000	174415.0000	0.0000	0.0000	18577.0000
37067	36505	560	501(c)(3)	133327220	To fight hunger by providing relief and facilitating autonomy in four areas: nutrition, food, security, water and sanitation, and health programs. Action Against Hunger - USA collaborates with three other international non-governmental organizations to accomplish a worldwide shared mission.	Action Against Hunger - USA	c/o Labyrinth, Inc.	812 N Prince St		Lancaster	PA	17603	2129677800	01/01/2024	12/31/2024	0.0000	144592279.0000	7849947.0000	7571729.0000	0.0000
37069	36507	350	501(c)(3)	860292099	Conservation of wildlife, education of the public concerning hunting and its use as a conservation tool, and humanitarian services.	Safari Club International Foundation		654 Richland Hills, Ste. 160		San Antonio	TX	78245	5206201220	07/01/2023	06/30/2024	0	2342076.0000	2380167.0000	960192.0000	0
37070	36508	124	501(c)(3)	412106721	A national, nonpartisan organization working to increase informed public participation in crucial medical policy debates and to generate policies that will produce a more competitive and public-interest oriented system with a strong nonprofit and noncommercial sector.	Free Press		P.O. Box 60238		Florence	MA	01062	2022651490	01/01/2024	12/31/2024	0.0000	6331676.0000	298779.0000	711514.0000	0.0000
37075	36512	149	501(c)(3)	364592852	Educating parents life skills, childcare providers, hands on workshops for parents, children, childcare programs. Providing grant programs for childcare professionals, resource and referrals, business consulting, and childcare centers in home daycares.	Southern Oregon Child & Family Development, Inc.	Janelle Daniel	PO Box 780		Merlin	OR	97532	5416602730	01/01/2024	12/31/2024	33244.0000	0.0000	0.0000	0.0000	1636.0000
37076	36513	149	501(c)(3)	042375956	Dedicated to inspiring character development and self-discovery in people of all ages and walks of life through challenge and adventure.	Outward Bound Inc.	Mycah Berryman	4845 Pearl East Cir., Ste. 118 PMB 80654		Boulder	CO	803016112	4434405464	01/01/2024	12/31/2024	0.0000	3887637.0000	1477074.0000	1449325.0000	0.0000
37077	36514	910	501(c)(3)	582060131	To educate those in the United State and other developed countries about the water supply problems and lack of clean water faced by the people in developing countries.	Water.org, Inc.	Copilevitz, Lam & Raney, PC, Attn: Megan Parker	310 West 20th Street	Suite 300	Kansas City	MO	64108	8168778451	10/01/2023	09/30/2024	0	30407877.0000	2913545.0000	3578259.0000	0
37080	36515	999	501(c)(3)	936032703	To fulfill charitable purposes including, but not limited to, educational scholarships, school projects, community improvement projects and other general worthwhile projects and programs to improve the local community.	Hood River Lions Club Foundation Trust		PO Box 860		Hood River	OR	97031	5413864950	01/01/2024	12/31/2024	113860.0000	113860.0000	27029.0000	0.0000	1494442.0000
37086	36521	46	501(c)(3)	113764984	A classical Christian School for grades K-12. Our aim is to help parents equip their children with the ability to learn and the ability to think.	St. Stephen's Academy	Attn: Erik Haralson, Chair	7275 SW Hall Blvd		Beaverton	OR	97008	5036464617	07/01/2023	06/30/2024	2822918.0000	2019598.0000	833079.0000	39065.0000	758588.0000
37088	36523	353	501(c)(3)	202959625	The facilitation and promotion of activities to study, assess, protect, and restore West Salem watersheds.	Friends of West Salem Watersheds		2308 Ptarmigan St NW		Salem	OR	97304	5033626860	01/01/2025	12/31/2025	9194.0000	0.0000	0.0000	0.0000	23253.0000
37090	36525	160	501(c)(4)	262460520	provide vocational, living, education and activities for adults with developmental disabilities.	V.A.L.U.E. A.D.D.E.D., Inc.		777 E Main St		John Day	OR	97845	5415750715	01/01/2022	12/31/2022	695043.0000	536701.0000	89179.0000	0.0000	556344.0000
37091	36526	46	501(c)(0)	721601389	To teach the community about Chinese language, culture, and heritage.	Oregon Hope Chinese School		14175 NW Cornell Rd		Portland	OR	97229	9712267240	01/01/2024	12/31/2024	310683.0000	248563.0000	60607.0000	0.0000	20505.0000
37092	36527	35	501(c)(3)	203070208	To solicit and accept contributions of fund and volunteer time and services to promote education and communication among students, parents, and faculty at Alberta Rider Elementary School.	Alberta Rider Elementary School P.S.O. Foundation		14850 SW 132nd Terrace		Tigard	OR	97224	5034314900	07/01/2023	06/30/2024	40590.0000	48265.0000	0.0000	0.0000	38052.0000
37095	36530	89	501(c)(3)	320159001	We are a community ensemble of amateur musicians who gather weekly to improve our skills under the direction of professional musicians. Our purpose includes education and performance opportunities for amateur musicians.	Second Street Musicians, Inc.	Patricia Potter	1500 Siskiyoiu Blvd		Ashland	OR	97520	5414887303	09/01/2024	08/31/2025	12849.0000	0.0000	0.0000	0.0000	2207.6100
37102	36537	88	501(c)(3)	202783549	Dedicated to production of musicals and the development of original musicals, collaborating with local performing/visual artists, designers, musicians, playwrights, composers, lyricists, directors, and choreographers and building a sense of community by providing arts education, outreach programming, and a broad spectrum of theatrical experiences for a wide and diverse audience.	Stumptown Stages		PO Box 82		Lake Oswego	OR	97034	9176539596	01/01/2024	12/31/2024	634996.0000	538541.0000	56196.0000	4000.0000	58598.0000
37105	36540	349	501(c)(3)	931262846	Neighbors for kid's mission is to provide youth in our region with educational enrichment, citizenship training, and positive recreational activities, all in a safe environment which focus them toward positive healthy life styles, and lead to developing responsible contributing adults.	Neighbors for Kids		PO Box 942		Depoe Bay	OR	97341	5417658990	01/01/2025	12/31/2025	683179.0000	616212.0000	49947.0000	9076.0000	1282842.0000
37109	36544	205	501(c)(3)	931256956	1. To have a voice in the planning of health service delivery to Hispanic citizens and residents of the State of Oregon. 2. To promote leadership, professional and educational advancement of Hispanic nurses. 3. To promote research and seek solutions to health problems common to the Hispanic nurses to nursing practice and education. 4. Serve as mentors to men and women seeking nursing careers.	National Association of Hispanic Nurses-Portland Oregon Chapter	c/o Cristina Pinzon	1300 Ne Klimek Ln		Newberg	OR	97132	2064501256	01/01/2025	12/31/2025	0.0000	0.0000	0.0000	0.0000	5842.0000
37110	36545	63	501(c)(3)	010840239	The Foundation was formed to undertake the initial planning and design of a monument at Normandy, France to memorialize the U.S. Navy's enormous contribution to the D-Day landing.	Naval Order of the United States Foundation	c/o Kenneth Arendt	108 Ann Arbor Ct		Los Gatos	CA	95032	4083581477	10/01/2024	09/30/2025	32050.0000	0.0000	0.0000	0.0000	226520.0000
37112	36547	408	501(c)(3)	203306635	To support the purpose of the Newberg Early Bird Rotary Club by promoting long-term improvements in the quality of life primarily focused in Newberg, OR and the surrounding areas.	Newberg Early Birds Rotary Foundation		1102 N Springbrook Rd, Ste 103		Newberg	OR	97132	5035371000	07/01/2024	06/30/2025	150651.0000	73589.0000	16445.0000	0.0000	1648984.0000
37114	36549	160	501(c)(3)	680608865	Providing services to 'employment networks' which will provide employment support services to recipients of Social Security, disability benefits. It's our mission to help employment networks help their clients achieve self support. This mission requires collaborating with numerous public and private stakeholders in order to help build the public and private sector infrastructure needed to ensure the success of the ticket to work program based in the Social Security Administration.	National Employment Network Association	Angelina Bush	441 N 5th St Ste 100		Philadelphia	PA	19123	8567760909	12/01/2024	11/30/2025	134400.0000	86656.0000	0.0000	0.0000	60540.0000
37120	36554	88	501(c)(3)	203360056	Exists to provide Christian-based opportunities for all ages to learn and grow in the performing arts. The Foundation's values include developing character over image, developing all ages, abilities, and body types, and producing quality performances.	Hosanna Performing Arts Foundation		PO Box 41282		Eugene	OR	97404	5413572910	09/01/2023	08/31/2024	48957.6600	0.0000	0.0000	0.0000	30133.5600
37122	36556	321	501(c)(3)	203006967	Promoting amateur sports (Little League Baseball) for youth.	Gladstone Junior Baseball Association	Austin Volden	PO Box 882		Gladstone	OR	97027	5039895606	01/01/2024	12/31/2024	94809.0000	0.0000	0.0000	0.0000	75406.0000
37133	36567	205	501(c)(3)	710983607	To promote Latino educators, both current and aspiring into positions of leadership through mentoring, networking, and professional development.	Oregon Association of Latino Administrators, Inc.	Perla Rodriguez	PO BOX 310		Cornelius	OR	97113	5033592489	11/01/2024	10/31/2025	176822.0000	86105.0000	0.0000	0.0000	39040.0000
37134	36568	602	501(c)(3)	202945490	To raise funds to be used by the City of Central Point for public park and recreation purposes within the City of Central Point.	Central Point Parks & Recreation Foundation, Inc.		140 S Third		Central Point	OR	97502	5416643321	07/01/2024	06/30/2025	300655.0000	1049349.0000	0.0000	0.0000	129224.0000
37139	36573	161	501(c)(3)	592918100	1. To support medical research at the Fibrodysplasia Ossificans Progressiva (FOP) Research Lab at the University of Pennsylvania School of Medicine to find treatment and a cure for FOP. 2. To educate patients, families, physicians and the general public about FOP through distribution of newsletters, brochures, videos and web site. 3. To support the L.I.F.E. (Living Independently with Full Equality) Program. A program that addresses medical and independent living issues to increase quality life and reduce stress for people with FOP and their families.	International FOP Association, Inc.	c/o Affinity Fundraising Registration	PO Box 12129		Denver	CO	80212	8168092772	01/01/2024	12/31/2024	0.0000	2485859.0000	362839.0000	256345.0000	0.0000
37141	36575	404	501(c)(3)	205390859	To build a conscious and civic-minded community through dialog, education, and research that results in responsible civic engagement.	City Club of Central Oregon		70 SW Century Dr #100-359		Bend	OR	97702	5416337163	01/01/2024	12/31/2024	154673.0000	176191.0000	0.0000	0.0000	27477.0000
37149	36581	30	501(c)(3)	953127273	To establish and maintain an educational institution providing training in Osteopathic Medicine. Such educational institution may operate programs, and award degrees, in public health, medical administration and such other health-related fields as may be determined by the Board of Directors; providing that such activities are not inconsistent with the operation of an educational institution providing training in Osteopathic Medicine.	Western University of Health Sciences	Joshua McFarlen	309 East Second St		Pomona	CA	917661854	9094695696	07/01/2024	06/30/2025	0	211794784.0000	44244365.0000	5317463.0000	0
