DATE CHECKED,ORG NAME,EIN,STATUS,EXPIRATION DATE,SOURCE,NOTES
7/20/2026,Canyon Guard Inc,93-3491808,Upcoming Filing,9/30/2026,,
7/20/2026,"CANYON GUARD, INC.",93-3491808,Upcoming Filing,9/30/2026,,
7/20/2026,CANYON OVERLOOK,87-0644995,Closed,,,
7/20/2026,CANYON RIM ACADEMY,56-2594961,Delinquent,1/31/2026,,
7/20/2026,Canyon Rim Academy,56-2594961,Closed,1/31/2026,,
7/20/2026,CANYON RIM ACADEMY PARENT TEACHER ORGANIZATION,45-5560679,Closed,,,
7/20/2026,Canyon Rim Academy Parent Teacher Organization,45-5560679,Closed,11/30/2025,,
7/20/2026,CANYON RIM CITIZENS ASSOCIATION,45-5083103,Delinquent,5/31/2026,,
7/20/2026,CANYON ROAD ASSEMBLY OF GOD,87-0292101,Current,4/30/2027,,
7/20/2026,CANYON ROAD ASSEMBLY OF GOD INC.,87-0292101,Closed,,,
7/20/2026,Canyon View Boys Wrestling Club,39-3705700,Current,6/30/2027,,
7/20/2026,Canyon View Boys Wrestling Club,39-3705700,Current,6/30/2027,,
7/20/2026,CANYON VIEW CHURCH,93-2731421,Delinquent,8/31/2024,,
7/20/2026,CANYON VIEW SPLASH PAD,45-5338286,Closed,,,
7/20/2026,Canyoneering Chicks Org Inc,84-3962142,Delinquent,10/31/2024,,
7/20/2026,"CANYONEERING CHICKS.ORG, INC.",84-3962142,Delinquent,10/31/2024,,
7/20/2026,Canyoning Institute,93-4041613,Upcoming Filing,12/31/2026,,
7/20/2026,Canyonlands Arts Council Inc,87-0468127,Upcoming Filing,8/31/2026,,
7/20/2026,"CANYONLANDS ARTS COUNCIL, INC.",87-0468127,Upcoming Filing,8/31/2026,,
7/20/2026,Canyonlands Field Institute Inc,87-0418027,Delinquent,6/30/2026,,
7/20/2026,"CANYONLANDS FIELD INSTITUTE, INC.",87-0418027,Delinquent,6/30/2026,,
7/20/2026,CANYONLANDS FILM SOCIETY,84-1428760,Closed,,,
7/20/2026,CANYONLANDS GRAZING CORPORATION,87-0673737,Closed,,,
7/20/2026,CANYONLANDS NATURAL HISTORY ASSOCIATION,87-0274120,Current,1/31/2027,,
7/20/2026,Canyonlands Natural History Association,87-0274120,Current,1/31/2027,,
7/20/2026,"CANYONLANDS RAPTOR CENTER, INC.",74-2485496,Closed,,,
7/20/2026,CANYONS SCHOOL DISTRICT EDUCATION FOUNDATION,45-2603900,Upcoming Filing,11/30/2026,,
7/20/2026,Canyons School District Education Foundation,45-2603900,Upcoming Filing,11/30/2026,,
7/20/2026,CAODAISM HOLY-HOUSE OF UTAH,56-2488721,Closed,,,
7/20/2026,CAPITAL CHRISTIAN CENTER,84-1419049,Upcoming Filing,10/31/2026,,
7/20/2026,"CAPITAL FLYERS, INCORPORATED",94-2665968,Closed,,,
7/20/2026,Capital for Good USA,27-0915757,Current,6/30/2027,,
7/20/2026,Capital Formation Institute Inc,20-0370325,Not Registered,,,
7/20/2026,CAPITAL HILL CHARITIES,26-0464505,Closed,,,
7/20/2026,Capital Hill Charities,26-0464505,Closed,6/30/2020,,
7/20/2026,CAPITAL IMPACT FOUNDATION,27-1817842,Closed,,,
7/20/2026,"CAPITAL MATRIX, INC.",82-0383661,Current,3/31/2027,,
7/20/2026,CAPITAN ZARIGUEYA,92-2255386,Current,2/28/2027,,
7/20/2026,Capitol Hill Academy,20-3166204,Current,2/28/2027,,
7/20/2026,Capitol Hill Academy,20-3166204,Current,2/28/2027,,
7/20/2026,CAPITOL HILL NEIGHBORHOOD COUNCIL,87-0499752,Delinquent,9/17/2007,,
7/20/2026,CAPITOL REEF COMMUNITY OPEN MIC,99-1896147,Current,3/31/2027,,
7/20/2026,Capitol Reef Community Open Mic,99-1896147,Current,3/31/2027,,
7/20/2026,CAPITOL REEF NATURAL HISTORY ASSOCIATION,87-6129427,Current,2/28/2027,,
7/20/2026,Capitol Reef Natural History Association,87-6129427,Current,2/28/2027,,
7/20/2026,Cappy Cats,87-4266018,Not Registered,,,
7/20/2026,Capstone Classical Academy Inc,47-5559744,Closed,2/28/2021,,
7/20/2026,"CAPSTONE CLASSICAL ACADEMY, INC.",47-5559744,Closed,,,
7/20/2026,"CAPTIVES FREE, INC.",27-4818000,Closed,,,
7/20/2026,CAPTURING A DREAM,47-2912140,Closed,,,
7/20/2026,CAR DONATION FOUNDATION,26-3408048,Closed,,,
7/20/2026,CARBON AND EMERY FARMER'S MARKET INC,86-2914404,Current,4/30/2027,,
7/20/2026,Carbon And Emery Farmers Market,86-2914404,Current,4/30/2027,,
7/20/2026,Carbon Canal Company Court House,87-0212898,Not Registered,,,
7/20/2026,CARBON CARING FOR KIDS,32-0518977,Current,1/31/2027,,
7/20/2026,Carbon Caring For Kids,32-0518977,Current,1/31/2027,,
7/20/2026,CARBON CAT RESCUE,83-4586438,Delinquent,5/31/2026,,
7/20/2026,Carbon Cat Rescue,83-4586438,Delinquent,5/31/2026,,
7/20/2026,CARBON COUNTY CHAMBER OF COMMERCE,87-0210444,Upcoming Filing,12/31/2026,,
7/20/2026,Carbon County Chamber Of Commerce,87-0210444,Upcoming Filing,12/31/2026,,
7/20/2026,CARBON COUNTY HISTORICAL SOCIETY,81-0386302,Upcoming Filing,11/30/2026,,
7/20/2026,Carbon County Humane Society,87-0525485,Current,5/31/2027,,
7/20/2026,Carbon County Humane Society,87-0525485,Current,5/31/2027,,
7/20/2026,CARBON EMERY BOARD OF REALTORS,87-0471708,Closed,,,
7/20/2026,Carbon Medical Service Association Incorporated,87-0217443,Upcoming Filing,11/30/2026,,
7/20/2026,"CARBON MEDICAL SERVICE ASSOCIATION, INCORPORATED",87-0217443,Upcoming Filing,11/30/2026,,
7/20/2026,Carbon MTB Team,42-2693097,Upcoming Filing,8/31/2026,,
7/20/2026,"Carbon to Sea Initiative, Inc.",39-4836055,Current,3/31/2027,,
7/20/2026,Carbonete Ladies Llc — Lynda C Robinson Mbr,81-3078884,Not Registered,,,
7/20/2026,CARDEN MEMORIAL FOUNDATION,81-4396375,Upcoming Filing,11/30/2026,,
7/20/2026,Carden Memorial Foundation,81-4396375,Upcoming Filing,11/30/2026,,
7/20/2026,Cardinal National Housing Corporations — Xi Alpha House Coporation,87-0216530,Not Registered,,,
7/20/2026,CARDIOCONNECT INC.,93-3977579,Upcoming Filing,9/30/2026,,
7/20/2026,CARDIOINTERCONNECT,81-3804944,Closed,,,
7/20/2026,Cardiointerconnect,81-3804944,Closed,9/30/2020,,
7/20/2026,CARDON FAMILIES ORGANIZATION,84-2320402,Current,7/31/2027,,
7/20/2026,Cardon Families Organization,84-2320402,Current,7/31/2027,,
7/20/2026,CARDS AGAINST CLIMATE CHANGE,88-0909883,Current,3/31/2027,,
7/20/2026,Cards Against Climate Change,88-0909883,Current,3/31/2027,,
7/20/2026,Care A Lot Fund,87-0577822,Not Registered,,,
7/20/2026,"CARE ABOUT CHILD CARE, INC.",04-3780863,Closed,,,
7/20/2026,Care And Share Inc,840731930,Not Registered,,,
7/20/2026,Care And Tenderness Sanctuary,47-4003782,Not Registered,,,
7/20/2026,Care Community,38-3576665,Not Registered,,,
7/20/2026,Care Connection Inc,39-4502659,Upcoming Filing,9/30/2026,,
7/20/2026,CARE FOR KIDS FOUNDATION,26-2619629,Closed,,,
7/20/2026,CARE FOREVER,99-2360406,Current,4/30/2027,,
7/20/2026,Care Forever,99-2360406,Current,4/30/2027,,
7/20/2026,"CARE FOUNDATION, THE",13-3666994,Delinquent,6/30/2026,,
7/20/2026,"CARE IN ACTION, INC.",46-4605470,Current,5/31/2027,,
7/20/2026,CARE INTERNATIONAL FIJI INC,92-2916259,Closed,,,
7/20/2026,Care International Fiji Inc,92-2916259,Current,3/31/2027,,
7/20/2026,Care Of Sevier Valley Inc,87-0648910,Closed,4/30/2024,,
7/20/2026,"CARE OF SEVIER VALLEY, INC.",87-0648910,Closed,,,
7/20/2026,Care Transitions Inc,46-5428185,Current,4/30/2027,,
7/20/2026,"CARE TRANSITIONS, INC.",46-5428185,Current,4/30/2027,,
7/20/2026,CARE YOUTH CORPORATION,81-1898953,Current,3/31/2027,,
7/20/2026,CARE-A-LOT FUND,87-0577822,Current,8/31/2027,,
7/20/2026,"CARE-A-LOT FUND, THE",87-0577822,Closed,,,
7/20/2026,"CARE-O-VAN, INC.",27-4738619,Closed,,,
7/20/2026,CARE-UTAH,87-0438419,Closed,,,
7/20/2026,Care4 Cancer,85-0791480,Closed,4/30/2023,,
7/20/2026,CARE4CANCER,85-0791480,Closed,,,
7/20/2026,CARE4HOPE,87-0670220,Closed,,,
7/20/2026,CAREER ACADEMY OF UTAH,84-2180811,Closed,,,
7/20/2026,Career Academy Of Utah,84-2180811,Closed,6/30/2024,,
7/20/2026,"CAREER OPPORTUNITIES, INC. .",23-7451778,Closed,,,
7/20/2026,"Career Services for Persons with Disabilities, Inc.",85-0255602,Upcoming Filing,11/30/2026,,
7/20/2026,Careerreadynow Inc,45-4237288,Closed,10/31/2013,,
7/20/2026,"CAREERREADYNOW, INC.",45-4237288,Closed,,,
7/20/2026,CAREGIVER SUPPORT NETWORK FOUNDATION,27-0280848,Current,4/30/2027,,
7/20/2026,Caregiver Support Network Foundation,27-0280848,Current,4/30/2027,,
7/20/2026,CAREGIVERS JOURNAL,83-1716391,Closed,,,
7/20/2026,Caregivers Journal,83-1716391,Closed,3/31/2024,,
7/20/2026,Caregiving Corner,33-1764145,Upcoming Filing,9/30/2026,,
7/20/2026,"CARESOURCE HEALTHCARE, INC.",43-2008770,Closed,,,
7/20/2026,CARIBBEAN COMMUNITY OF UTAH AND FRIENDS,81-4635565,Closed,,,
7/20/2026,Caribbean Community Of Utah And Friends — Ccuf,81-4635565,Not Registered,,,
7/20/2026,"Caring Across Generations, Inc.",88-3652843,Upcoming Filing,12/31/2026,,
7/20/2026,CARING CANS,90-0948468,Closed,,,
7/20/2026,CARING CROWNS 4 A CAUSE,35-2527649,Closed,,,
7/20/2026,Caring For Kearns — Caring For Kearns Community,47-5234896,Not Registered,,,
7/20/2026,CARING HANDS INVOLVED IN LEARNING AND DEVELOPMENT ASSOCIATION,46-4877582,Closed,,,
7/20/2026,CARING INTERNATIONAL NONPROFIT,82-1062467,Closed,,,
7/20/2026,Caritas Clinics Inc,48-1009910,Not Registered,,,
7/20/2026,Caritas Community,33-2026267,Closed,,,
7/20/2026,CARL INOWAY SENIOR HOUSING CORPORATION,84-1382345,Current,1/31/2027,,
7/20/2026,Carl Inoway Senior Housing Corporation,84-1382345,Current,1/31/2027,,
7/20/2026,"CARLOS ROSARIO INTERNATIONAL PUBLIC CHARTER SCHOOL, INC.",52-2157082,Not Registered,,,
7/20/2026,Carlyle And Delta Harmon Non Traditional Women Students Schlsp — Harmon Womens Scholarship Fund,87-0508363,Not Registered,,,
7/20/2026,CARMEL OF THE IMMACULATE HEART OF MARY,87-6122093,Current,3/31/2027,,
7/20/2026,Carmen B Pingree Foundation — Valley Foundation,87-0533564,Not Registered,,,
7/20/2026,Carnation Project,92-3233059,Closed,3/31/2024,,
7/20/2026,"CARNATION PROJECT, THE",92-3233059,Closed,,,
7/20/2026,Carnaval Academy: Folklore & Art,41-5120978,Current,2/28/2027,,
7/20/2026,CARNEGIE MELLON UNIVERSITY,25-0969449,Not Registered,,,
7/20/2026,CARNICOM INSTITUTE,61-1573872,Closed,,,
7/20/2026,CAROL SUMSION FOUNDATION,20-2747169,Closed,,,
7/20/2026,Carolina Tiger Rescue,56-1522499,Current,2/28/2027,,
7/20/2026,"Caron of Florida, Inc.",59-2500657,Current,6/30/2027,,
7/20/2026,Carpe Diem International Foundation Inc,93-4335928,Closed,4/30/2025,,
7/20/2026,"CARPE DIEM INTERNATIONAL FOUNDATION, INC.",93-4335928,Closed,,,
7/20/2026,CARRICK PHILANTHROPIES,92-0739160,Closed,,,
7/20/2026,CARRINGTON CHARITABLE FOUNDATION,27-2073758,Upcoming Filing,10/31/2026,,
7/20/2026,CARRY ON FOUNDATION,87-2350234,Upcoming Filing,8/31/2026,,
7/20/2026,Carry On Foundation,87-2350234,Upcoming Filing,8/31/2026,,
7/20/2026,CARRY THE LOAD,27-4568835,Current,5/31/2027,,
7/20/2026,CARRY YOU,92-1579697,Current,1/31/2027,,
7/20/2026,Carry You — Carry You Foundation,92-1579697,Not Registered,,,
7/20/2026,Cars 4 Kids Foundation Inc — Cars 4 Kids,82-0924750,Not Registered,,,
7/20/2026,"CARS 4 KIDS FOUNDATION, INC.",82-0924750,Current,3/31/2027,,
7/20/2026,CARS FOR MOMS,30-0969786,Closed,,,
7/20/2026,Cars For Moms,30-0969786,Closed,2/29/2020,,
7/20/2026,CARS4CHARITIES,52-2381754,Closed,,,
7/20/2026,CARTHAGE CONSPIRACY FOUNDATION,82-3542582,Closed,,,
7/20/2026,Cartwheel Fairy Corp — Cartwheel Fairy,92-2283715,Not Registered,,,
7/20/2026,"CARTWHEEL FAIRY, INC.",92-2283715,Current,2/28/2027,,
7/20/2026,Cas Foundation,81-0763924,Closed,12/31/2022,,
7/20/2026,"CAS FOUNDATION, THE",81-0763924,Closed,,,
7/20/2026,Casa Castillo Foundation,81-1321102,Upcoming Filing,12/31/2026,,
7/20/2026,"CASA CASTILLO FOUNDATION, INC.",81-1321102,Upcoming Filing,12/31/2026,,
7/20/2026,CASA DE LOS NINOS,86-0314595,Closed,,,
7/20/2026,"CASA DE ORACION SALT LAKE CITY, INC.",47-1099365,Upcoming Filing,7/31/2026,,
7/20/2026,Casa De Oro Foundation Inc,77-0445845,Not Registered,,,
7/20/2026,CASA DEL ALFARERO,90-0530694,Current,2/28/2027,,
7/20/2026,CASA FAMILY FOUNDATION,20-3909377,Upcoming Filing,12/31/2026,,
7/20/2026,Casa Family Foundation,20-3909377,Upcoming Filing,12/31/2026,,
7/20/2026,Casa Grande Drama Booster Club Inc,27-3313402,Not Registered,,,
7/20/2026,CASA QUETZALCOATL,47-4534469,Closed,,,
7/20/2026,Casa Quetzalcoatl,47-4534469,Closed,5/31/2022,,
7/20/2026,"CASA TIERRA SA- 1, INC.",27-3486554,Current,3/31/2027,,
7/20/2026,"CASA TIERRA SA-1, INC.",27-3486554,Delinquent,8/31/2022,,
7/20/2026,CASCADE FIELD TRIAL CLUB,88-3436473,Delinquent,7/31/2024,,
7/20/2026,CASEY ACRES HOMEOWNERS ASSOCIATION,20-2837543,Upcoming Filing,9/30/2026,,
7/20/2026,Casey Acres Homeowners Association,20-2837543,Upcoming Filing,9/30/2026,,
7/20/2026,CASEY FAMILY PROGRAMS,91-0793881,Upcoming Filing,8/31/2026,,
7/20/2026,Cashmere Fund,20-3875717,Closed,8/31/2020,,
7/20/2026,"CASHMERE FUND, THE",20-3875717,Closed,,,
7/20/2026,Casino Star Theatre Foundation,27-0107313,Not Registered,,,
7/20/2026,CASK GENE FOUNDATION,84-3820188,Upcoming Filing,10/31/2026,,
7/20/2026,Cask Gene Foundation Inc — Cask Gene Foundation,84-3820188,Not Registered,,,
7/20/2026,"Casting for Recovery, Inc.",03-0354382,Upcoming Filing,8/31/2026,,
7/20/2026,CASTING IT FORWARD,82-4558640,Closed,,,
7/20/2026,Casting It Forward,82-4558640,Closed,4/30/2020,,
7/20/2026,Castle Country Christmas Tree Regalia,92-2538805,Not Registered,,,
7/20/2026,CASTLE COUNTRY CLASSIC LIVESTOCK SHOW,86-2235330,Current,2/28/2027,,
7/20/2026,Castle Country Classic Livestock Show,86-2235330,Current,2/28/2027,,
7/20/2026,Castle Country Fop Lodge No 39,47-3349045,Not Registered,,,
7/20/2026,Castle Country Pregnancy Resource Center,83-1584463,Current,7/31/2027,,
7/20/2026,"CASTLE COUNTRY PREGNANCY RESOURCE CENTER, INC.",83-1584463,Current,7/31/2027,,
7/20/2026,CASTLE COUNTRY TRAIL ALLIANCE,47-3704473,Closed,,,
7/20/2026,Castle Country Trail Alliance,47-3704473,Closed,4/30/2017,,
7/20/2026,"CASTLE COUNTRY VETERANS PROJECT, CO.",82-3709202,Closed,,,
7/20/2026,Castle Dale Elementary Pto,47-5295116,Not Registered,,,
7/20/2026,CASTLE DALE INDEPENDENT BAPTIST CHURCH,87-0629516,Delinquent,9/30/2024,,
7/20/2026,Castle Gate Posse,20-4070240,Upcoming Filing,11/30/2026,,
7/20/2026,"CASTLE GATE POSSE, THE",20-4070240,Upcoming Filing,11/30/2026,,
7/20/2026,Castle Ridge Behavioral Health Corp,86-3084042,Current,3/31/2027,,
7/20/2026,CASTLE RIDGE BEHAVIORAL HEALTH CORP.,86-3084042,Current,3/31/2027,,
7/20/2026,CASTLE VALLEY ANIMAL RESCUE,87-2045033,Delinquent,8/31/2024,,
7/20/2026,Castle Valley Animal Rescue,87-2045033,Delinquent,8/31/2024,,
7/20/2026,Castle Valley Civic Ballet,88-4304266,Not Registered,,,
7/20/2026,CASTLE VALLEY COMMUNITY THEATRE,87-0410642,Closed,,,
7/20/2026,Castle Valley Community Theatre,87-0410642,Closed,3/31/2020,,
7/20/2026,CASTLE VALLEY IRRIGATION COMPANY,87-3774697,Current,4/30/2027,,
7/20/2026,Castle Valley Irrigation Company,87-3774697,Current,4/30/2027,,
7/20/2026,Castleberry Historical Foundation,81-4267329,Closed,9/30/2018,,
7/20/2026,"CASTLEBERRY HISTORICAL FOUNDATION, INC.",81-4267329,Closed,,,
7/20/2026,Castleland Resource Conservation & Development Council Inc,87-0487394,Upcoming Filing,12/31/2026,,
7/20/2026,"CASTLELAND RESOURCE CONSERVATION & DEVELOPMENT COUNCIL, INC.",87-0487394,Upcoming Filing,12/31/2026,,
7/20/2026,"CASTLELAND RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL, +",87-0487394,Closed,,,
7/20/2026,CASTLEVIEW PHYSICIANS SOCIETY,05-0579813,Closed,,,
7/20/2026,CAT Gould Foundation,99-4803820,Upcoming Filing,9/30/2026,,
7/20/2026,Cat Gould Foundation,99-4803820,Upcoming Filing,9/30/2026,,
7/20/2026,CAT WRANGLER RANCH & RESCUE,92-1408559,Upcoming Filing,12/31/2026,,
7/20/2026,Cat Wrangler Ranch & Rescue,92-1408559,Upcoming Filing,12/31/2026,,
7/20/2026,Cat Yapper Foundation,42-2970639,Current,6/30/2027,,
7/20/2026,"CAT-DANCES FARM, INC",20-1245246,Closed,,,
7/20/2026,Catalina Lovy Foundation Inc,92-0801010,Closed,10/31/2023,,
7/20/2026,"CATALINA LOVY FOUNDATION, INC.",92-0801010,Closed,,,
7/20/2026,"CATALYST CAMPUS FOR TECHNOLOGY AND INNOVATION, INC.",82-4667718,Delinquent,6/30/2024,,
7/20/2026,CATALYST FOR INNOVATION ROBOTICS CORP,83-4571631,Closed,,,
7/20/2026,CATALYST FOUNDATION,87-0666762,Upcoming Filing,11/30/2026,,
7/20/2026,Catalyst Foundation,87-0666762,Upcoming Filing,11/30/2026,,
7/20/2026,"CATALYST FOUNDATION, THE",87-0666762,Closed,,,
7/20/2026,CATCH Global Foundation,46-5369024,Current,5/31/2027,,
7/20/2026,CATCHALL ANIMAL RESCUE FOUNDATION,99-4154485,Closed,,,
7/20/2026,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF CHICAGO,36-2170821,Not Registered,,,
7/20/2026,CATHOLIC COMMUNITY SERVICES OF UTAH,87-0212450,Upcoming Filing,10/31/2026,,
7/20/2026,CATHOLIC DIOCESE OF SALT LAKE CITY CAPITAL DEVELOPMENT CORPORATION,26-2900516,Current,6/30/2027,,
7/20/2026,CATHOLIC DIOCESE OF SALT LAKE CITY REAL ESTATE CORPORATION,26-2900444,Current,6/30/2027,,
7/20/2026,Catholic Engaged Encounter Of Utah Inc,81-0962697,Current,1/31/2027,,
7/20/2026,"CATHOLIC ENGAGED ENCOUNTER OF UTAH, INC.",81-0962697,Current,1/31/2027,,
7/20/2026,Catholic Foundation Of Utah,87-0519551,Upcoming Filing,10/31/2026,,
7/20/2026,"CATHOLIC FOUNDATION OF UTAH, THE",87-0519551,Delinquent,12/31/2018,,
7/20/2026,CATHOLIC HEALTH INITIATIVES COLORADO,84-0405257,Current,2/28/2027,,
7/20/2026,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION,84-0902211,Current,2/28/2027,,
7/20/2026,CATHOLIC LEGAL IMMIGRATION NETWORK INC,52-1584951,Delinquent,5/15/1998,,
7/20/2026,"Catholic Legal Immigration Network, Inc.",52-1584951,Upcoming Filing,8/31/2026,,
7/20/2026,CATHOLIC RELIEF SERVICES UNITED STATES CONFERENCE OF CATHOLIC+,47-0400508,Current,5/31/2027,,
7/20/2026,CATHOLIC UTAH,83-2061060,Closed,,,
7/20/2026,Catholic Utah Inc,83-2061060,Closed,10/31/2025,,
7/20/2026,"CATHOLIC WORLD MISSION, INC.",13-4010454,Closed,,,
7/20/2026,CATHOLICS ALL SERVING HUMANITY,83-2282223,Upcoming Filing,9/30/2026,,
7/20/2026,Catholics All Serving Humanity,83-2282223,Upcoming Filing,9/30/2026,,
7/20/2026,CATO INSTITUTE,23-7432162,Upcoming Filing,12/31/2026,,
7/20/2026,"CATORI CANYON OWNERS ASSOCIATION, INC.",82-4451813,Current,3/31/2027,,
7/20/2026,CATRACHOS RESTAURANT OF UTAH FOUNDATION,33-1844146,Closed,,,
7/20/2026,Catrachos Restaurant Of Utah Foundation,33-1844146,Current,4/30/2027,,
7/20/2026,CATS FOR VETS,47-2972911,Closed,,,
7/20/2026,CAUSE FOR CLAUS,92-1217276,Upcoming Filing,12/31/2026,,
7/20/2026,Cause For Claus,92-1217276,Upcoming Filing,12/31/2026,,
7/20/2026,CAUSE FOR HOPE FOUNDATION,87-3769359,Closed,,,
7/20/2026,Cavalier Crazy Rescue Inc,47-3736833,Current,4/30/2027,,
7/20/2026,CAVALIER CRAZY RESCUE INC.,47-3736833,Current,4/30/2027,,
7/20/2026,CAVAR FAMILY CANCER FOUNDATION,81-4998955,Closed,,,
7/20/2026,CAVEMAN RUGBY CLUB,92-1986716,Current,1/31/2027,,
7/20/2026,Caveman Rugby Club,92-1986716,Current,1/31/2027,,
7/20/2026,CAVEMAN YOUTH FOOTBALL,45-0618413,Current,3/31/2027,,
7/20/2026,Caveman Youth Football,45-0618413,Current,3/31/2027,,
7/20/2026,CAZIER ANCESTRAL FAMILY ORGANIZATION,82-1812616,Closed,,,
7/20/2026,Cb Bopsim — Bopsim,92-0866703,Not Registered,,,
7/20/2026,Cba Foundation Inc,46-2771031,Upcoming Filing,11/30/2026,,
7/20/2026,"CBA FOUNDATION, INC.",46-2771031,Upcoming Filing,11/30/2026,,
7/20/2026,Cbcnow Dance Theater Inc — Now Id Inc,30-0759188,Not Registered,,,
7/20/2026,CBS FOUNDATION,83-3004522,Closed,,,
7/20/2026,CCD SMILES,81-5232234,Current,1/31/2027,,
7/20/2026,Ccd Smiles,81-5232234,Current,1/31/2027,,
7/20/2026,"CCHC, INC.",26-2508634,Closed,,,
7/20/2026,CCHD CHARITABLE CORPORATION,43-1964093,Current,3/31/2027,,
7/20/2026,Cchd Charitable Corporation,43-1964093,Current,3/31/2027,,
7/20/2026,CCHS FOOTBALL BOOSTER,88-1069128,Closed,,,
7/20/2026,Cchs Football Booster,88-1069128,Closed,3/31/2025,,
7/20/2026,CCPD BENEVOLENT ASSOCIATION,88-3007414,Current,6/30/2027,,
7/20/2026,Ccpd Benevolent Association,88-3007414,Current,6/30/2027,,
7/20/2026,CCU HOUSING,87-3482409,Current,5/31/2027,,
7/20/2026,CCWS ALUMNI USA ASSOCIATION,65-1272781,Current,4/30/2027,,
7/20/2026,Ccws Alumni Usa Association,65-1272781,Current,4/30/2027,,
7/20/2026,CDC SMALL BUSINESS FINANCE CORP.,95-3512045,Upcoming Filing,9/30/2026,,
7/20/2026,"CDS WOLF FOUNDATION, INC.",20-4311706,Upcoming Filing,7/31/2026,,
7/20/2026,Ce Events Llc — Ce Events Llc,47-5664511,Not Registered,,,
7/20/2026,Cea How Electronic Intergroup English,85-0683079,Current,7/31/2027,,
7/20/2026,CEA-HOW ELECTRONIC INTERGROUP ENGLISH,85-0683079,Upcoming Filing,7/31/2026,,
7/20/2026,Cebu Foundation of Hope,41-2663575,Upcoming Filing,11/30/2026,,
7/20/2026,Cebu Foundation Of Hope,41-2663575,Upcoming Filing,11/30/2026,,
7/20/2026,CECASEM,88-3066848,Closed,,,
7/20/2026,Cedar And Salt Traditional Rug Hooking Artists,33-4171086,Not Registered,,,
7/20/2026,CEDAR AREA INTERFAITH ALLIANCE,27-1678809,Current,1/31/2027,,
7/20/2026,Cedar Area Interfaith Alliance,27-1678809,Current,1/31/2027,,
7/20/2026,Cedar Charters,93-3917717,Not Registered,,,
7/20/2026,Cedar Chest Quilters Guild,20-2115006,Current,1/31/2027,,
7/20/2026,CEDAR CHEST QUILTERS' GUILD,20-2115006,Current,1/31/2027,,
7/20/2026,CEDAR CITY ARTS COUNCIL,42-1613971,Closed,,,
7/20/2026,Cedar City Arts Council,42-1613971,Closed,8/19/2009,,
7/20/2026,"CEDAR CITY ARTS COUNCIL, THE",42-1613971,Upcoming Filing,12/31/2026,,
7/20/2026,CEDAR CITY BIKE WORKS,84-5060433,Current,3/31/2027,,
7/20/2026,Cedar City Bike Works,84-5060433,Current,3/31/2027,,
7/20/2026,CEDAR CITY CHAMBER OF COMMERCE,87-0121434,Delinquent,8/30/2003,,
7/20/2026,Cedar City Chamber Of Commerce,87-0121434,Current,1/31/2027,,
7/20/2026,CEDAR CITY CHILDREN'S MUSICAL THEATRE,45-5625164,Upcoming Filing,7/31/2026,,
7/20/2026,Cedar City Childrens Musical Theatre,45-5625164,Not Registered,,,
7/20/2026,Cedar City Community Band A Non Profit Corporation,88-2436939,Not Registered,,,
7/20/2026,CEDAR CITY DAUGHTERS OF UTAH PIONEERS FOUNDATION,87-0527900,Closed,,,
7/20/2026,Cedar City Daughters Of Utah Pioneers Foundation,87-0527900,Closed,6/4/2004,,
7/20/2026,CEDAR CITY DOWNTOWN RETAIL ALLIANCE,27-2669246,Closed,,,
7/20/2026,Cedar City Housing Authority,87-0486486,Upcoming Filing,12/31/2026,,
7/20/2026,"CEDAR CITY HOUSING AUTHORITY, THE",87-0486486,Upcoming Filing,12/31/2026,,
7/20/2026,CEDAR CITY JUNIOR BALLET,88-4297751,Closed,,,
7/20/2026,Cedar City Junior Ballet,88-4297751,Current,5/31/2027,,
7/20/2026,CEDAR CITY MUSIC ARTS ASSOCIATION,74-2443563,Closed,,,
7/20/2026,Cedar City Music Arts Association,74-2443563,Closed,8/31/2025,,
7/20/2026,Cedar City Rotary Foundation Inc,20-0756025,Current,2/28/2027,,
7/20/2026,"CEDAR CITY ROTARY FOUNDATION, INC.",20-0756025,Current,2/28/2027,,
7/20/2026,"CEDAR CITY SKYFEST, INC.",20-4773514,Closed,,,
7/20/2026,CEDAR CITY SUNRISE ROTARY CLUB,46-1366362,Closed,,,
7/20/2026,Cedar City Swim Club,87-0992014,Current,5/31/2027,,
7/20/2026,"CEDAR CITY SWIM CLUB, INC.",87-0992014,Current,5/31/2027,,
7/20/2026,CEDAR CITY THEATRE COMPANY,87-0634001,Closed,,,
7/20/2026,Cedar City Trap Club Inc,20-2793128,Current,5/31/2027,,
7/20/2026,"CEDAR CITY TRAP CLUB, INC.",20-2793128,Current,5/31/2027,,
7/20/2026,"CEDAR CITY YOUTH FOUNDATION, LLC",93-2957654,Upcoming Filing,9/30/2026,,
